id,title,text,date
199d2b94feaa535e_3,Palestinians return to northern Gaza as Israeli troops withdraw,"Under the terms of a US-brokered ceasefire that Israel and Hamas agreed to this week, Israel pulled its troops back from part of Gaza yesterday, though it still controls about 50% of the territory. That prompted tens of thousands of displaced Palestinians to begin returning to northern Gaza, which has been devastated by Israeli air strikes. The 20 living hostages being held by Hamas are expected to be released on Monday under the deal, which has raised hopes among both sides for a permanent end to the war. However, thorny issues regarding the postwar administration of Gaza still need to be resolved.",2025-10-11 10:53:18
199d2b94feaa535e_4,Trump admin begins mass layoffs as shutdown drags on,"Making good on threats issued before the government shutdown began on Oct. 1, the Trump administration sent layoff notices to thousands of federal government employees yesterday. Allies of the president blamed the layoffs on Democrats’ refusal to pass a budget, while Democratic lawmakers accused the administration of taking advantage of the shutdown to make an unprecedented move. If the shutdown is not resolved, federal workers who do still have jobs and military service members will miss their first full paychecks next week.",2025-10-11 10:53:18
199d2b94feaa535e_5,MIT rejects Trump’s deal for priority funding,"The university became the first school to decline the Trump administration’s offer for priority in accessing federal funding in exchange for signing an agreement to adopt policies consistent with Trump’s political agenda, which was recently made to nine universities. MIT President Sally Kornbluth said in a letter that although the university already meets or exceeds many of the deal’s standards, signing on would conflict with the university’s “core belief that scientific funding should be based on scientific merit alone.” The White House wants universities to respond to the offer by Oct. 20. —AR",2025-10-11 10:53:18
199d2b94feaa535e_6,JPMorgan requires biometric scanning at new HQ,"JPMorgan Chase isn’t taking any security chances at its shiny new $3 billion headquarters in Midtown Manhattan, so it’s requiring employees to offer up biometric data in order to access the building, the Financial Times reports. We don’t need no stinking badges: — Though the bank initially called it voluntary, biometric access is now “required” to get into the skyscraper at 270 Park Avenue, according to the FT, which cited internal communications. That means that instead of scanning badges, employees will have to take a more hands-on approach, offering up their palms or fingerprints. Ocular scans are also possible, so building access could be denied in the blink of an eye. The stricter measures come on the heels of a deadly shooting in July at a nearby building that houses the NFL headquarters and other offices. The house that Jamie Dimon built More than 10,000 JPMorgan employees will be working in the HQ when it fully opens later this year. Once they make it past security, they’ll be treated to 60 floors of form, function, and finance. According to Fortune, the new facility will have: • A 19-restaurant food court and an Irish pub. • An art collection, plus lighting to match workers’ circadian rhythms. • Its own signature scent. It’s just the beginning: — JPMorgan plans to renovate other nearby buildings, creating an entire multi-block campus as it stresses in-office working for its staff.— BC",2025-10-11 10:53:18
199d2b94feaa535e_7,Nineteen people were missing yesterday and feared dead after a blast at a Tennessee military explosives plant.,Nineteen people were missing yesterday and feared dead after a blast at a Tennessee military explosives plant.,2025-10-11 10:53:18
199d2b94feaa535e_8,Venezuelan opposition leader María Corina Machado won the Nobel Peace Prize. Prize organizers are investigating suspicious bets on prediction market Polymarket after odds for Machado getting the award shot up hours before her winning was announced.,Venezuelan opposition leader María Corina Machado won the Nobel Peace Prize. Prize organizers are investigating suspicious bets on prediction market Polymarket after odds for Machado getting the award shot up hours before her winning was announced.,2025-10-11 10:53:18
199d2b94feaa535e_9,France’s President Emmanuel Macron reappointed Sébastien Lecornu as prime minister just four days after he resigned from the post.,France’s President Emmanuel Macron reappointed Sébastien Lecornu as prime minister just four days after he resigned from the post.,2025-10-11 10:53:18
199d2b94feaa535e_10,The Las Vegas Aces won the WNBA Finals with an 11-point victory over the Phoenix Mercury last night. It’s the Aces’ third WNBA championship in four years.,The Las Vegas Aces won the WNBA Finals with an 11-point victory over the Phoenix Mercury last night. It’s the Aces’ third WNBA championship in four years.,2025-10-11 10:53:18
199d2b94feaa535e_11,"A federal judge dismissed Drake’s lawsuit against his record company, Universal Music Group, over its distribution and promotion of Kendrick Lamar’s “Not Like Us,” saying the diss track expressed an opinion and was not defamatory.","A federal judge dismissed Drake’s lawsuit against his record company, Universal Music Group, over its distribution and promotion of Kendrick Lamar’s “Not Like Us,” saying the diss track expressed an opinion and was not defamatory.",2025-10-11 10:53:18
199d2b94feaa535e_12,"Sister Jean Dolores Schmidt , the chaplain who became famous for cheering on the Loyola Chicago men’s basketball team during the school’s successful 2018 season, has died at age 106.","Sister Jean Dolores Schmidt , the chaplain who became famous for cheering on the Loyola Chicago men’s basketball team during the school’s successful 2018 season, has died at age 106.",2025-10-11 10:53:18
199cf03afe6fe102_1,Feedzai becomes a $2B+ unicorn,"Following a new $75 million investment round, Portuguese fintech Feedzai is now valued at over two billion dollars and has been chosen by the European Central Bank to lead fraud prevention for the digital euro. Read more here. Read more: https://startupportugal.us3.list-manage.com/track/click?u=13f01982f8db2e3855407c131&id=a3fb77b284&e=b39d122710",2025-10-10 17:44:55
199cf03afe6fe102_3,Purrmi raises €600K for its European expansion,"Pet tech startup Purrmi secured €600,000 to expand its platform to Italy, France, and Northern Europe — aiming to make cat care smarter, more connected, and fun. Find out more here. Read more: https://startupportugal.us3.list-manage.com/track/click?u=13f01982f8db2e3855407c131&id=8aabba36aa&e=b39d122710",2025-10-10 17:44:55
199cf03afe6fe102_5,Powerdot invests €500K in Porto innovation hub,"Portuguese EV charging solutions provider Powerdot has launched Powerlab, a new innovation hub in Porto backed by a €500,000 investment. The space will serve as a living lab for testing and validating charging solutions, collecting usage data, and accelerating the company’s European expansion. See details here. Read more: https://startupportugal.us3.list-manage.com/track/click?u=13f01982f8db2e3855407c131&id=38d4056c8b&e=b39d122710",2025-10-10 17:44:55
199cf03afe6fe102_7,New €15M funding launched for scientific and engineering breakthroughs,"A new financing line supports advanced scientific discoveries and engineering innovations across Portugal, backing next-generation research with a total of €15 million. Read all about this here. Read more: https://startupportugal.us3.list-manage.com/track/click?u=13f01982f8db2e3855407c131&id=aac0bc6848&e=b39d122710",2025-10-10 17:44:55
199cdc3cca841df0_2,"Figure AI's New Humanoid Robot Can Fold Your Clothes, Do the Dishes","Figure 03 is a general-purpose humanoid robot that can perform a wide range of chores at home. It uses an AI-powered system called Helix to see and execute complex actions without a predetermined script. At 5 feet and 6 inches tall, the 132-pound robot can run for five hours on a single charge. The company aims to release the robot in 2026, but acknowledges that the goal is a big push. A video from Figure AI introducing the robot is available in the article. Figure 03 is a general-purpose humanoid robot that can perform a wide range of chores at home. It uses an AI-powered system called Helix to see and execute complex actions without a predetermined script. At 5 feet and 6 inches tall, the 132-pound robot can run for five hours on a single charge. The company aims to release the robot in 2026, but acknowledges that the goal is a big push. A video from Figure AI introducing the robot is available in the article.",2025-10-10 11:56:25
199cdc3cca841df0_3,Intel Debuts New Technology in Make-or-Break Moment for CEO's Turnaround Bid,"Intel's Panther Lake processor designs are in full production and will go on sale in laptops early next year. The chips are made with 18A technology, the most advanced chip production technology developed and employed in the US. Intel needs to show that new products will win back lost market share and attract customers to its foundry position. The Panther Lake processor will more readily balance a PC's need to run demanding software without rapidly draining batteries. Intel's Panther Lake processor designs are in full production and will go on sale in laptops early next year. The chips are made with 18A technology, the most advanced chip production technology developed and employed in the US. Intel needs to show that new products will win back lost market share and attract customers to its foundry position. The Panther Lake processor will more readily balance a PC's need to run demanding software without rapidly draining batteries.",2025-10-10 11:56:25
199cdc3cca841df0_4,China launches world's first dual-tower solar-thermal power plant in the Gobi Desert,"China just launched a solar-thermal power plant that utilizes a dual-tower system to generate electricity in the Gobi Desert. The station features two 656-feet-high towers, each surrounded by a vast field of 27,000 mirrors. Known as heliostats, the mirrors concentrate sunlight onto the towers. The stored heat is used to generate steam, allowing the production of electricity well after sunset or during cloudy weather. The technology harnesses heat instead of sunlight, making it one of the few renewable technologies capable of providing stable, dispatchable energy on demand. China just launched a solar-thermal power plant that utilizes a dual-tower system to generate electricity in the Gobi Desert. The station features two 656-feet-high towers, each surrounded by a vast field of 27,000 mirrors. Known as heliostats, the mirrors concentrate sunlight onto the towers. The stored heat is used to generate steam, allowing the production of electricity well after sunset or during cloudy weather. The technology harnesses heat instead of sunlight, making it one of the few renewable technologies capable of providing stable, dispatchable energy on demand.",2025-10-10 11:56:25
199cdc3cca841df0_5,A built-in ‘off switch' to stop persistent pain,"Researchers have identified a key group of cells involved in regulating long-term pain states in the brainstem. These neurons are activated during enduring pain states and also integrate information about hunger, fear, and thirst, allowing for pain signals to be modulated by other brain circuits signaling more urgent needs. These circuits can reduce the activity of neurons that transmit the signal of pain. The research opens up a new path for the treatment of chronic pain. Researchers have identified a key group of cells involved in regulating long-term pain states in the brainstem. These neurons are activated during enduring pain states and also integrate information about hunger, fear, and thirst, allowing for pain signals to be modulated by other brain circuits signaling more urgent needs. These circuits can reduce the activity of neurons that transmit the signal of pain. The research opens up a new path for the treatment of chronic pain.",2025-10-10 11:56:25
199cdc3cca841df0_7,Embracing the parallel coding agent lifestyle,"Coding agent software is still really new. Models have only really become good enough to drive them in the past few months. One of the ways to use this software is to run multiple coding agents at once, sometimes in the same repo and against multiple checkouts or git work trees. This approach increases the number of tasks that can be fired off in parallel without adding too much cognitive overhead. This post discusses patterns for applying parallel agents effectively. Coding agent software is still really new. Models have only really become good enough to drive them in the past few months. One of the ways to use this software is to run multiple coding agents at once, sometimes in the same repo and against multiple checkouts or git work trees. This approach increases the number of tasks that can be fired off in parallel without adding too much cognitive overhead. This post discusses patterns for applying parallel agents effectively.",2025-10-10 11:56:25
199cdc3cca841df0_8,Bitter lessons building AI products,"You shouldn't try to make AI work for your existing roadmap with fancy, clever engineering because much of it will be obsolete with the next major model upgrade. Instead, aim to understand model capabilities and how you can best pivot your roadmap accordingly. Companies need to learn to kill projects quicker if they need to hack together a solution to make up for intelligence. Just wait a few months and retry the idea when a new model drops. You shouldn't try to make AI work for your existing roadmap with fancy, clever engineering because much of it will be obsolete with the next major model upgrade. Instead, aim to understand model capabilities and how you can best pivot your roadmap accordingly. Companies need to learn to kill projects quicker if they need to hack together a solution to make up for intelligence. Just wait a few months and retry the idea when a new model drops.",2025-10-10 11:56:25
199cdc3cca841df0_9,A Mystery CEO and Billions in Sales: Is China Buying Banned Nvidia Chips?,"Singaporean firm Megaspeed is being scrutinized by US officials for its ties to China. US officials are investigating whether Megaspeed is helping China sidestep US export restrictions by diverting some of its Nvidia chips to China. Megaspeed has funneled most of its Nvidia chips to data centers in Malaysia and Indonesia to remotely serve customers in China, which is not illegal, but could be found unlawful if it is done on behalf of a Chinese company. Nvidia says there is no evidence that its chips have been smuggled into China and that Megaspeed is a company wholly owned and operated outside of China with no Chinese shareholders. Singaporean firm Megaspeed is being scrutinized by US officials for its ties to China. US officials are investigating whether Megaspeed is helping China sidestep US export restrictions by diverting some of its Nvidia chips to China. Megaspeed has funneled most of its Nvidia chips to data centers in Malaysia and Indonesia to remotely serve customers in China, which is not illegal, but could be found unlawful if it is done on behalf of a Chinese company. Nvidia says there is no evidence that its chips have been smuggled into China and that Megaspeed is a company wholly owned and operated outside of China with no Chinese shareholders.",2025-10-10 11:56:25
199cdc3cca841df0_10,"Google struggles with remote work, drastically cutting ‘Work from Anywhere' policy","A single Work from Anywhere (WFA) day logged by Google employees in a standard workweek will now count as a full WFA week, deducted from the yearly balance. Employees are allowed to work from a non-main office location for up to four weeks per calendar year. It is now best for employees to spend the whole week working remotely to make the most out of their WFA allowance. The WFA policy is designed for people taking trips - Google maintains a separate work-from-home policy that allows employees to work from home two days per week. A single Work from Anywhere (WFA) day logged by Google employees in a standard workweek will now count as a full WFA week, deducted from the yearly balance. Employees are allowed to work from a non-main office location for up to four weeks per calendar year. It is now best for employees to spend the whole week working remotely to make the most out of their WFA allowance. The WFA policy is designed for people taking trips - Google maintains a separate work-from-home policy that allows employees to work from home two days per week.",2025-10-10 11:56:25
199cdc3cca841df0_11,95% of AI pilots fail. Learn how to succeed where others can't (Sponsor).,"95% of AI pilots fail. Learn how to succeed where others can't (Sponsor). you.com helps you join the 5% with model-agnostic custom agents and APIs that reason, act, and deliver accurate outputs, all while being workflow-aware. Speak to an expert to learn more. you.com helps you join the 5% with model-agnostic custom agents and APIs that reason, act, and deliver accurate outputs, all while being workflow-aware. Speak to an expert to learn more. you.com Speak to an expert to learn more.",2025-10-10 11:56:25
199cdc3cca841df0_12,Spock (GitHub Repo),Spock (GitHub Repo) The Spock extension provides multi-master replications for PostgreSQL versions 15 and later. The Spock extension provides multi-master replications for PostgreSQL versions 15 and later.,2025-10-10 11:56:25
199cdc3cca841df0_13,Neuralink: We Have a Backlog of 10K Patients Who Want Our Brain Implant,"The company has implanted its N1 device into 12 clinical trial patients so far, but expects the number to grow to 25 by year's end. The company has implanted its N1 device into 12 clinical trial patients so far, but expects the number to grow to 25 by year's end.",2025-10-10 11:56:25
199cdc3cca841df0_14,Can These Self-Flying Planes Transform the Skies?,"Reliable Robotics is attempting to revolutionize air travel by automating flight on cargo, military, and maybe even passenger aircraft. Reliable Robotics is attempting to revolutionize air travel by automating flight on cargo, military, and maybe even passenger aircraft.",2025-10-10 11:56:25
199cdc3cca841df0_16,The free-threaded (or no-GIL) version of the Python interpreter is no longer considered experimental,The global interpreter lock limited multi-threaded concurrency in exchange for simplified safety guarantees. The global interpreter lock limited multi-threaded concurrency in exchange for simplified safety guarantees.,2025-10-10 11:56:25
199cdc3cca841df0_17,State of AI report,"The State of AI Report, now in its eighth consecutive year, is the most widely read and trusted open-access publication tracking progress in artificial intelligence. The State of AI Report, now in its eighth consecutive year, is the most widely read and trusted open-access publication tracking progress in artificial intelligence.",2025-10-10 11:56:25
199cdc3cca841df0_18,America's Manufacturing Resurgence Will Be Powered by These Robots,The push to bring manufacturing back to the US is driving automation adoption and innovation. The push to bring manufacturing back to the US is driving automation adoption and innovation.,2025-10-10 11:56:25
199cd85aaeffebfd_1,"Stock markets October 10, 2025","Markets: The stock rally hit pause harder than a Madden player after their opponent scores on the first play of the game, shedding some of Wednesday’s gains as investors continued to ruminate on the government shutdown. But Delta had a breezy day after beating Wall Street’s profit expectations.",2025-10-10 10:39:18
199cd85aaeffebfd_2,Is there an AI bubble or not?,"The only thing more mainstream than trashing Taylor Swift’s latest album is saying that AI is a bubble. The International Monetary Fund and the Bank of England joined a choir of financial institutions this week sounding a bearish alarm, warning that the global economy will suffer if optimism about AI fades and the markets currently carried by AI investments crash. Meanwhile, JPMorgan CEO Jamie Dimon said that even though he believes benefits from the tech are real, many investors will lose money, with the market underappreciating the risk of a downturn. But the anxieties are far from consensus opinion on Wall Street, with several banks releasing research this week suggesting that “bubble” might be a misnomer. Banks say: not quite a bubble Goldman Sachs said that, despite an outsize share of the global stock market’s value coming from only a handful of companies pumping billions into AI (which it acknowledged is unsustainable), Big Tech’s earnings are growing at a strong pace. The bank also noted that AI players are largely using their own massive cash piles to finance AI infrastructure, rather than relying on debt. Similarly: • Morgan Stanley pointed out that S&P 500 companies are generating three times the cash flow as a share of their valuations as they were in the lead-up to the dot-com bubble bursting in 2000. • Bank of America said that so-called circular deals—like the one in which OpenAI recently received a $100 billion investment from Nvidia, which it’ll use to buy Nvidia’s chips—account for a fraction of AI funding But even if it’s revolutionary… — AI can still lead to a market crash, with Bain and Company estimating that annual revenue from the technology would have to be $2 trillion by 2030 to justify all the investment. And skeptics point out that, unlike with overinvestment in railroads and fiber-optic cables that underpinned previous bubbles but still led to productivity growth down the road, the costly AI chips running data centers need to be replaced every few years. —SK",2025-10-10 10:39:18
199cd85aaeffebfd_3,Trump says Israeli hostages will be returned early next week,"A day after Israel and Hamas said they had agreed to the first phase of a US-brokered ceasefire in Gaza, President Trump said that Hamas will return the 20 surviving hostages on “Monday or Tuesday” in exchange for Israel releasing hundreds of Palestinian prisoners. Israel’s Cabinet voted last night to formally approve the agreement, which will also see the Israeli military withdraw to a line that leaves it in control of 53% of the Gaza Strip, a spokesperson said. The agreement does not address what’s to come of postwar Gaza and whether Hamas will disarm. Trump plans to travel to the Middle East this weekend to speak to Israel’s Parliament and attend a signing of the agreement in Egypt.",2025-10-10 10:39:18
199cd85aaeffebfd_4,Rare earth stocks soar after China further curbs exports,"🪨 Several US rare earth mining companies surged by double digits yesterday after China announced it was tightening exports of the metals, which are crucial in the development of the computer chips powering AI and other technologies. Investors speculated that the increased scrutiny of rare earths leaving China would encourage the US to ramp up investment in its own supply chain. China’s move comes ahead of an expected meeting between President Trump and Chinese President Xi Jinping later this month. China has been limiting exports of the important metals in response to Trump’s tariffs.",2025-10-10 10:39:18
199cd85aaeffebfd_5,Tesla is under investigation again,"🚙 It’s a day that ends in “y,” and so that means Elon Musk’s automaker must be under investigation. The National Highway Traffic Safety Administration is probing Tesla’s Full Self-Driving (FSD) feature after 58 incidents of traffic violations, including cars running red lights and driving on the wrong side of the road while operating in the mode. Tesla says drivers still need to pay attention to the road when FSD is equipped. The investigation follows a slew of government inquiries this year looking at other Tesla features, as well as the company’s crash reporting practices. —AE",2025-10-10 10:39:18
199cd85aaeffebfd_6,Ferrari’s stock in the gutter after slight growth sputter,"The thing about precautions is that they’re necessary on the racetrack but hair-raising at the investor event. Ferrari had its worst trading day ever yesterday, after the luxury carmaker announced long-term moneymaking goals that were more conservative than expected. The main disappointment: — For 2030, Ferrari lifted its revenue projection to $10.4 billion, missing Wall Street’s target of $11.3 billion, per a FactSet poll. • On top of this, the luxury auto company implied that its adjusted earnings will grow 6% annually through 2030, down from the 10% rate it projected three years ago for 2022 through 2026, according to RBC Capital. • Ferrari’s update dragged its stock down 15%, tipping its year-to-date market performance into the red. This overshadowed what was supposed to be an exciting moment for Ferrari: — the partial unveiling of its first all-electric car, the Elettrica, which iPhone designer Jony Ive helped out on. Ferrari showed off some of the 2026 model’s parts this week, but it also tapped the brakes on broader EV plans. It’s now aiming to have a 20% fully electric lineup in 2030, down from its previous goal of 40%. The change comes as luxury automakers have struggled to sell wealthy drivers on EVs. Zoom out: — Ferrari is still Europe’s most valuable car company, leaving competitors like Lamborghini and Porsche in the dust. —ML",2025-10-10 10:39:18
199cd85aaeffebfd_7,A new yellow chips bag is coming,"Lay’s wants you to remember that it came from humble, homegrown beginnings. PepsiCo, which owns the chip giant, is giving the brand a makeover worthy of a movie montage: stripping its artificial dyes, updating the logo, and putting a potato right there on the packaging. Remember the potatoes. — New bags—matte-ified and designed to look like wood planks (like a potato crate)—will hold the chips with revamped ingredient lists. Lay’s promises that the baked, kettle-cooked, and original chips won’t taste different, they just won’t have any synthetic colors or flavors: • The redesign will also incorporate a new logo that looks like the sun, photos of potatoes on the bag, and the phrase “Made with real potatoes.” • A 2021 survey found that 42% of consumers didn’t know Lay’s were made out of the spuds. • The changes come as Health Secretary Robert F. Kennedy Jr. pushes companies to ditch artificial ingredients. Big picture: — Lay’s generates about 60% of PepsiCo’s annual sales but has seen sales slip every quarter for the last three years. Consumers in every income bracket have been ditching classic snack brands amid rising prices. —MM",2025-10-10 10:39:18
199cd85aaeffebfd_8,Prime number: 400-page sentence,"The middle-school teacher who told you to stop writing run-on sentences may have thought they were improving your writing, but they were really just stopping you from winning a Nobel Prize in Literature. This year’s winner is Hungarian scribe László Krasznahorkai, whom traditionalist grammarians must hate to see coming: • In his debut novel, Satantango , each chapter is a single paragraph with no line breaks. • His most recent novel to appear in English, Herscht 07769 , is a single sentence that unfolds over 400 pages. Along with the prize, Krasznahorkai will receive $1.2 million, which equates to $1.2 million for every period in Herscht 07769 . —AE",2025-10-10 10:39:18
199cd85aaeffebfd_9,Friday news quiz,The feeling of getting a 5/5 on the Brew’s Weekly News Quiz has been compared to remembering why you walked into a room. It’s that satisfying. Ace the quiz .,2025-10-10 10:39:18
199cd85aaeffebfd_10,New York Attorney General Letitia James was indicted by a Virginia grand jury on one count of bank fraud after President Trump called for the Justice Department to bring charges against her.,New York Attorney General Letitia James was indicted by a Virginia grand jury on one count of bank fraud after President Trump called for the Justice Department to bring charges against her.,2025-10-10 10:39:18
199cd85aaeffebfd_11,"President Trump threatened to use the ongoing government shutdown to permanently cut “popular Democrat programs,” without specifying which ones.","President Trump threatened to use the ongoing government shutdown to permanently cut “popular Democrat programs,” without specifying which ones.",2025-10-10 10:39:18
199cd85aaeffebfd_12,Wendy’s is launching a turnaround plan dubbed “Project Fresh” to restart growth as the fast-food chain’s sales wane.,Wendy’s is launching a turnaround plan dubbed “Project Fresh” to restart growth as the fast-food chain’s sales wane.,2025-10-10 10:39:18
199cd85aaeffebfd_13,"Disney is hiking ticket prices at Disney World and Disneyland by about 5% and 8.7%, respectively.","Disney is hiking ticket prices at Disney World and Disneyland by about 5% and 8.7%, respectively.",2025-10-10 10:39:18
199cd85aaeffebfd_14,"Netflix is making co-op games—including Pictionary , Tetris , and Lego Party —available to play on TV screens for the first time.","Netflix is making co-op games—including Pictionary , Tetris , and Lego Party —available to play on TV screens for the first time.",2025-10-10 10:39:18
199cd85aaeffebfd_15,The 2026 income tax brackets were revealed by the IRS yesterday.,The 2026 income tax brackets were revealed by the IRS yesterday.,2025-10-10 10:39:18
199c89d4188943fb_2,"Google Wants Right to Bundle Gemini AI App With Maps, YouTube",Google wants to retain the right to bundle Maps and YouTube with its Gemini AI service. It claims that there is no evidence that it has gained a monopoly or market power in the AI market. Maps and YouTube have not been found to be monopoly products. Google says its bundle of Gemini with YouTube and Maps is similar to Microsoft's inclusion of its Copilot AI within its Office productivity software. Google wants to retain the right to bundle Maps and YouTube with its Gemini AI service. It claims that there is no evidence that it has gained a monopoly or market power in the AI market. Maps and YouTube have not been found to be monopoly products. Google says its bundle of Gemini with YouTube and Maps is similar to Microsoft's inclusion of its Copilot AI within its Office productivity software.,2025-10-09 11:56:12
199c89d4188943fb_3,Amazon launches prescription vending machines at One Medical clinics in Los Angeles,"Amazon is launching prescription drug kiosks at some One Medical offices in Los Angeles. They will work similarly to a vending machine and distribute prescriptions for patients within minutes of their doctor visit. Each machine can stock hundreds of prescriptions. By bringing the pharmacy directly to the point of care, Amazon is allowing patients to start treatments right away. Amazon plans to also deploy its prescription vending kiosks at pharmacy chains like Rite Aid, CVS, and Walgreens. Amazon is launching prescription drug kiosks at some One Medical offices in Los Angeles. They will work similarly to a vending machine and distribute prescriptions for patients within minutes of their doctor visit. Each machine can stock hundreds of prescriptions. By bringing the pharmacy directly to the point of care, Amazon is allowing patients to start treatments right away. Amazon plans to also deploy its prescription vending kiosks at pharmacy chains like Rite Aid, CVS, and Walgreens.",2025-10-09 11:56:12
199c89d4188943fb_4,Planet Labs to Launch Satellites Promising Images in an Hour,"Planet Labs PBC's Earth observation satellites promise to deliver high-resolution, AI-analyzed images within the hour. The new Owl monitors will track changes ranging from the impacts of natural disasters to the movements of vessels and aircraft. Owl satellites are equipped with Nvidia chips, enabling them to use AI to identify objects and detect events faster. Planet Labs plans to build and deploy about 40 Owl satellites in the next few years, with an initial test launch slated for the end of 2026. Planet Labs PBC's Earth observation satellites promise to deliver high-resolution, AI-analyzed images within the hour. The new Owl monitors will track changes ranging from the impacts of natural disasters to the movements of vessels and aircraft. Owl satellites are equipped with Nvidia chips, enabling them to use AI to identify objects and detect events faster. Planet Labs plans to build and deploy about 40 Owl satellites in the next few years, with an initial test launch slated for the end of 2026.",2025-10-09 11:56:12
199c89d4188943fb_5,How ultrasound is ushering a new era of surgery-free cancer treatment,"Histotripsy is a cancer treatment in which ultrasound waves are concentrated onto a small area of a tumor to destroy it. The ultrasound is delivered in quick bursts, creating tiny microbubbles that expand and then collapse in milliseconds, breaking apart the tumor tissue as they do. The patient's immune system then cleans up the remains. The treatment is fast, non-toxic, and non-invasive. Patients receiving it can usually go home on the same day, with most procedures over in one to three hours. Histotripsy has been approved by the US FDA for the treatment of liver tumors. Histotripsy is a cancer treatment in which ultrasound waves are concentrated onto a small area of a tumor to destroy it. The ultrasound is delivered in quick bursts, creating tiny microbubbles that expand and then collapse in milliseconds, breaking apart the tumor tissue as they do. The patient's immune system then cleans up the remains. The treatment is fast, non-toxic, and non-invasive. Patients receiving it can usually go home on the same day, with most procedures over in one to three hours. Histotripsy has been approved by the US FDA for the treatment of liver tumors.",2025-10-09 11:56:12
199c89d4188943fb_7,Introducing the React Foundation: The New Home for React & React Native,"React has grown into one of the world's most popular open source projects since Meta open-sourced the project over a decade ago. The incredible growth is thanks to its community. The React Foundation was created to help the React community and its members. It will maintain React's infrastructure, organize React Conf, and create initiatives to support the React ecosystem. The React Foundation will be part of the Linux Foundation. React has grown into one of the world's most popular open source projects since Meta open-sourced the project over a decade ago. The incredible growth is thanks to its community. The React Foundation was created to help the React community and its members. It will maintain React's infrastructure, organize React Conf, and create initiatives to support the React ecosystem. The React Foundation will be part of the Linux Foundation.",2025-10-09 11:56:12
199c89d4188943fb_8,A pragmatic guide to modern CSS colours,"A lot about colors in CSS has changed over the last few years, including updates to the syntax of familiar features and all-new ways of working with colors. These new features can help developers who don't necessarily focus on design. This article looks at the most useful features for developers who aren't trying to pick their own colors or do any color manipulation. A lot about colors in CSS has changed over the last few years, including updates to the syntax of familiar features and all-new ways of working with colors. These new features can help developers who don't necessarily focus on design. This article looks at the most useful features for developers who aren't trying to pick their own colors or do any color manipulation.",2025-10-09 11:56:12
199c89d4188943fb_9,An Interview with OpenAI CEO Sam Altman About DevDay and the AI Buildout,"In the last seven months, OpenAI has unveiled GPT-5, launched the viral video app Sora, and made several announcements about a massive AI buildout with a variety of partners. This article contains an interview with OpenAI's Sam Altman, where he discusses all of those infrastructure announcements, why Altman's investor skills are particularly useful as CEO, apps in ChatGPT, Instant Checkout, Sora, and how OpenAI thinks about user feedback. Altman and OpenAI are presenting an increasingly coherent vision about what OpenAI is building towards. The interview is also available as a podcast. In the last seven months, OpenAI has unveiled GPT-5, launched the viral video app Sora, and made several announcements about a massive AI buildout with a variety of partners. This article contains an interview with OpenAI's Sam Altman, where he discusses all of those infrastructure announcements, why Altman's investor skills are particularly useful as CEO, apps in ChatGPT, Instant Checkout, Sora, and how OpenAI thinks about user feedback. Altman and OpenAI are presenting an increasingly coherent vision about what OpenAI is building towards. The interview is also available as a podcast.",2025-10-09 11:56:12
199c89d4188943fb_10,Shayne Coplan Becomes Youngest Self-Made Billionaire After Polymarket's $2B Investment: BBG,"Shayne Coplan, founder and CEO of Polymarket, a blockchain-based prediction market, has become the world's youngest self-made billionaire at 27. His company will receive as much as $2 billion in investment from Intercontinental Exchange. Polymarket lets users wager on real-world outcomes using cryptocurrency. Users wagered more than $3 billion on potential outcomes during the 2024 US presidential election. Shayne Coplan, founder and CEO of Polymarket, a blockchain-based prediction market, has become the world's youngest self-made billionaire at 27. His company will receive as much as $2 billion in investment from Intercontinental Exchange. Polymarket lets users wager on real-world outcomes using cryptocurrency. Users wagered more than $3 billion on potential outcomes during the 2024 US presidential election.",2025-10-09 11:56:12
199c89d4188943fb_12,OpenAI's Rising Tide Strategy,"OpenAI's strategy may create a virtuous cycle where AI demand funds AI build out, which fuels AI demand. OpenAI's strategy may create a virtuous cycle where AI demand funds AI build out, which fuels AI demand.",2025-10-09 11:56:12
199c89d4188943fb_13,In defense of ruthless managers,"While most engineers would prefer an empathetic manager, there are still several upsides to having a ruthless manager. While most engineers would prefer an empathetic manager, there are still several upsides to having a ruthless manager.",2025-10-09 11:56:12
199c89d4188943fb_14,Toyota aims to launch the ‘world's first' all-solid-state EV batteries,"Toyota claims its all-solid-state batteries, which could arrive as soon as 2027, significantly enhance driving range, charging times, and output. Toyota claims its all-solid-state batteries, which could arrive as soon as 2027, significantly enhance driving range, charging times, and output.",2025-10-09 11:56:12
199c89d4188943fb_16,The remarkable rise of eBird—the world's biggest citizen science project,"eBird allows ornithologists around the world to document bird distribution, abundance, habitat use, and trends within a simple scientific framework. eBird allows ornithologists around the world to document bird distribution, abundance, habitat use, and trends within a simple scientific framework.",2025-10-09 11:56:12
199c89d4188943fb_17,How Wi-Fi Signals Can Be Used to Detect Your Heartbeat,"Pulse-Fi, a new heart rate monitoring technique that uses ambient Wi-Fi signals, is low-cost and easily deployable, and it removes the need for people to wear devices on their bodies. Pulse-Fi, a new heart rate monitoring technique that uses ambient Wi-Fi signals, is low-cost and easily deployable, and it removes the need for people to wear devices on their bodies.",2025-10-09 11:56:12
